time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
205.12,3.713281,462.187,1.716230205547,0.3741,1,20,1312.28,32.0
206.13,3.715468,429.687,1.596488298516,0.3356,1,20,271.19,32.0
207.19,3.709062,564.687,2.094459093594,0.3265,1,20,26.03,32.0
208.19,3.718593,381.562,1.418873782266,0.3364,1,20,327.80,32.0
209.20,3.71125,617.5,2.2916968750000004,0.3685,1,20,1450.49,32.0
210.50,3.705625,675.312,2.50245303,0.4153,1,20,1566.22,32.0
211.21,3.715156,374.062,1.389698683672,0.3778,1,20,1109.93,32.0
212.23,3.711093,517.812,1.9216484885160001,0.3681,1,20,1273.33,32.0
213.20,3.701406,581.562,2.152597076172,0.3463,1,20,373.82,32.0
214.28,3.714531,413.125,1.5345656193750001,0.3102,1,20,15.18,31.9
215.28,3.710781,384.062,1.425169972422,0.3146,1,20,14.10,31.9
216.31,3.718437,360.312,1.3397974723440003,0.3170,1,20,14.40,31.9
217.26,3.711093,464.062,1.722177239766,0.3199,1,20,14.59,31.9
218.27,3.716406,450.937,1.675864972422,0.3232,1,20,18.73,31.9
219.21,3.706718,628.75,2.3305989425,0.3840,1,20,837.04,31.9
220.20,3.714062,589.375,2.1889752912500002,0.3668,1,20,1224.30,31.9
221.26,3.708437,476.875,1.768460894375,0.3763,1,20,1357.01,31.9
222.21,3.707812,487.5,1.80755835,0.3975,1,20,1513.34,31.8
223.42,3.689687,877.187,3.236545470469,0.3833,1,20,1864.58,31.8
224.26,3.699218,743.75,2.7512933875,0.3988,1,20,1298.95,31.8
225.35,3.712187,468.437,1.738925741719,0.3279,1,20,15.11,31.8
226.37,3.721093,352.5,1.3116852825,0.3245,1,20,14.49,31.8
227.30,3.716093,485.625,1.8046276631249998,0.3342,1,20,14.16,31.8
228.60,3.709843,497.812,1.846804363516,0.3354,1,20,213.47,31.8
229.55,3.707656,520.625,1.930298405,0.3187,1,20,541.12,31.8
230.57,3.700937,526.562,1.948772788594,0.3703,1,20,905.70,31.8
231.50,3.695625,715.0,2.642371875,0.3943,1,20,1472.38,31.8
