time,voltage_v,current_ma,power_w,cpu,s_on,br,net_kbps,temp_c
373.82,3.747187,956.562,3.584416691094,0.7729,1,30,14.33,37.1
374.85,3.739843,1046.562,3.913977569766,0.7931,1,30,15.44,37.2
375.89,3.746093,941.875,3.5283513443750003,0.7925,1,30,15.71,37.2
376.95,3.743593,1001.875,3.7506122368750003,0.7770,1,30,14.65,37.2
378.14,3.746718,936.562,3.509033703516,0.7644,1,30,14.17,37.2
378.85,3.741875,1042.5,3.9009046874999997,0.7762,1,30,15.16,37.2
380.05,3.726718,1338.125,4.98681452375,0.8645,1,30,22.42,37.1
380.95,3.729375,1258.125,4.692019921875,0.9722,1,30,14.89,37.1
382.08,3.727812,1355.312,5.052348337343999,0.9733,1,30,16.03,37.1
382.94,3.737187,1166.25,4.35849433875,0.9690,1,30,21.59,37.2
383.83,3.732343,1301.562,4.857875819766,0.9607,1,30,60.87,37.2
384.89,3.734218,1214.375,4.53474098375,0.9580,1,30,44.23,37.2
385.84,3.738906,1090.312,4.0765740786719995,0.9400,1,30,36.06,37.1
386.96,3.7325,1258.75,4.698284375,0.9495,1,30,60.87,37.1
387.86,3.746718,850.312,3.1858792760159997,0.9419,1,30,37.33,37.1
388.95,3.742187,1120.312,4.1924170023439995,0.8426,1,30,26.68,37.2
389.94,3.739531,1067.187,3.9907788692969994,0.7899,1,30,24.92,37.2
391.05,3.730781,1190.625,4.441961128125,0.8249,1,30,15.08,37.1
392.08,3.739687,1083.125,4.0505484818749995,0.8160,1,30,22.36,37.1
393.10,3.7325,1184.062,4.419511415,0.8382,1,30,15.12,37.1
394.19,3.735781,1137.187,4.248281588047,0.8707,1,30,14.07,37.2
395.05,3.735312,1203.75,4.496381820000001,0.8632,1,30,14.36,37.2
396.11,3.74,1146.562,4.2881418799999995,0.7957,1,30,13.92,37.2
397.49,3.73875,1139.687,4.26100477125,0.7530,1,30,13.57,37.1
398.11,3.734218,1156.562,4.318854638515999,0.8297,1,30,16.05,37.1
399.12,3.737187,1235.937,4.618927689218999,0.7714,1,30,14.46,37.1
400.16,3.744687,966.562,3.619472156094,0.7582,1,30,14.37,37.0
401.16,3.733593,1209.375,4.515314034375001,0.8371,1,30,13.14,37.0
402.30,3.738281,1078.437,4.031500546797,0.7518,1,30,14.59,37.1
403.13,3.732187,1081.562,4.036591636094,0.7866,1,30,15.01,37.1
404.14,3.737343,1131.875,4.230205108125,0.7695,1,30,14.17,37.1
405.12,3.742031,982.5,3.6765454575,0.7587,1,30,13.14,37.1
406.13,3.735156,1204.687,4.499693876172,0.7765,1,30,15.02,37.1
407.46,3.725781,1334.375,4.971589021875,0.7834,1,30,14.56,37.1
408.19,3.736093,1120.625,4.186759218125,0.8015,1,30,14.46,37.1
409.31,3.735156,1124.062,4.198546923672,0.8684,1,30,14.31,37.1
410.21,3.731093,1191.875,4.446996469375,0.8537,1,30,17.57,37.1
411.26,3.736875,1132.187,4.230841295624999,0.7676,1,30,14.93,37.0
412.22,3.743437,1074.062,4.020683431094,0.7693,1,30,14.88,37.0
413.31,3.739531,947.812,3.544372356172,0.7597,1,30,13.66,37.0
414.26,3.735625,1200.0,4.48275,0.7871,1,30,17.31,37.0
415.50,3.740468,1081.562,4.045548051016,0.7630,1,30,15.80,37.0
416.32,3.737812,1197.187,4.474859934844,0.7796,1,30,14.99,37.0
417.24,3.735625,1150.0,4.29596875,0.7700,1,30,14.59,37.0
418.29,3.735625,1074.375,4.013462109375,0.7685,1,30,14.30,37.0
419.23,3.732656,1171.25,4.37187334,0.8715,1,30,16.67,37.1
420.37,3.737343,1117.812,4.177646853515999,0.7581,1,30,13.13,37.1
421.28,3.738593,1083.75,4.05170016375,0.7773,1,30,15.29,37.1
422.33,3.745156,926.25,3.4689507450000003,0.7649,1,30,15.39,37.0
423.41,3.737968,1096.875,4.10008365,0.7716,1,30,14.98,37.0
424.32,3.74375,942.5,3.528484375,0.7811,1,30,14.65,37.0
425.34,3.738906,1105.937,4.134994484922,0.7668,1,30,15.54,37.0
426.46,3.72,1447.812,5.38586064,0.9193,1,30,14.88,37.0
427.35,3.73,1420.625,5.29893125,0.9462,1,30,14.05,37.1
428.33,3.72375,1478.125,5.504167968749999,0.8981,1,30,14.96,37.1
429.54,3.724218,1404.375,5.23019865375,0.8859,1,30,13.82,37.1
430.39,3.722656,1354.687,5.043033688672,0.8996,1,30,15.31,37.1
431.35,3.726562,1359.062,5.064628804844,0.9413,1,30,14.13,37.1
432.44,3.723593,1335.625,4.973323900625,0.9098,1,30,13.81,37.1
433.44,3.72375,1365.312,5.084080559999999,0.8538,1,30,14.97,37.1
434.52,3.724531,1325.625,4.937331406875,0.8423,1,30,15.07,37.1
435.47,3.722656,1321.875,4.9208859,0.8424,1,30,13.81,37.1
436.37,3.722343,1330.625,4.9530426543749995,0.9140,1,30,15.94,37.1
437.47,3.725625,1282.5,4.7781140625,0.8346,1,30,15.51,37.1
438.57,3.722656,1351.562,5.031400388672,0.8514,1,30,14.54,37.1
439.48,3.73375,1095.312,4.08962118,0.8556,1,30,16.06,37.0
440.69,3.736562,1093.75,4.0868646875,0.7938,1,30,17.26,37.0
441.53,3.739843,1025.312,3.834505906016,0.7702,1,30,15.10,37.0
442.59,3.739375,1049.375,3.9240066406249996,0.7806,1,30,14.12,37.0
443.72,3.738281,1115.312,4.169349658672,0.7791,1,30,14.96,37.0
444.57,3.736562,934.687,3.492515926094,0.7959,1,30,14.49,37.0
445.79,3.744843,940.625,3.522492946875,0.7730,1,30,15.06,37.0
446.53,3.73375,1185.937,4.427992273749999,0.7738,1,30,15.92,37.0
447.67,3.734218,1164.375,4.348030083749999,0.7793,1,30,15.87,37.0
448.66,3.740937,969.375,3.626370804375,0.7739,1,30,18.82,37.0
449.61,3.739531,1006.562,3.7640698024219996,0.7838,1,30,11.11,37.0
450.70,3.741718,963.125,3.6037421487500003,0.7913,1,30,17.44,37.0
451.63,3.734687,1062.812,3.9692701598439997,0.8301,1,30,14.67,37.0
452.72,3.740625,935.937,3.5009893406250003,0.7655,1,30,14.74,37.0
453.62,3.737343,1150.312,4.299110501016,0.7854,1,30,14.31,37.0
454.69,3.741562,988.437,3.698298318594,0.7738,1,30,15.34,37.0
455.64,3.746093,921.25,3.4510881762500003,0.7599,1,30,15.46,37.0
456.67,3.74375,946.562,3.5436914875,0.7675,1,30,15.80,37.0
457.77,3.745937,867.812,3.2507690798440003,0.7624,1,30,15.22,37.0
458.99,3.741093,996.875,3.7294020843749998,0.8456,1,30,14.99,36.9
459.79,3.733125,1172.5,4.3770890625000005,0.7765,1,30,14.31,36.9
460.83,3.7325,1059.062,3.952948915,0.7842,1,30,15.81,36.9
461.97,3.736875,1090.0,4.073193750000001,0.7769,1,30,15.00,37.0
462.77,3.745781,890.312,3.334913773672,0.7844,1,30,14.82,37.0
463.73,3.745937,853.75,3.19809371375,0.7697,1,30,14.91,37.0
464.77,3.747187,921.875,3.4544380156249996,0.7675,1,30,14.31,36.9
465.83,3.744687,919.687,3.443939952969,0.7657,1,30,14.81,36.9
467.01,3.737968,1098.437,4.105922356015999,0.7695,1,30,14.37,37.0
467.75,3.737343,1038.125,3.879829201875,0.7711,1,30,16.43,37.0
468.87,3.735312,859.062,3.2088645973439998,0.7664,1,30,14.99,37.0
469.88,3.743437,927.5,3.4720378175,0.7643,1,30,17.42,37.0
470.73,3.741406,969.062,3.625654381172,0.8339,1,30,15.07,37.0
472.06,3.735625,924.062,3.4519491087500005,0.7899,1,30,13.99,37.0
472.81,3.742187,949.687,3.553906345469,0.7663,1,30,14.31,37.0
473.90,3.739687,1011.25,3.78175847875,0.7669,1,30,16.60,37.0
474.93,3.736406,1110.0,4.14741066,0.7657,1,30,14.86,37.0
475.84,3.744687,928.125,3.4755376218749996,0.7678,1,30,14.82,36.9
476.86,3.741406,910.937,3.408185157422,0.7630,1,30,13.93,36.9
477.92,3.747812,800.625,3.0005919825,0.7598,1,30,15.36,36.9
478.81,3.739218,943.437,3.527716612266,0.8042,1,30,16.48,36.9
480.25,3.735781,1144.375,4.275134381875,0.7595,1,30,15.71,36.9
480.89,3.733437,1097.5,4.0974471075,0.7767,1,30,14.54,37.0
481.83,3.730156,984.375,3.6718723125,0.7722,1,30,14.98,37.0
482.89,3.730468,898.437,3.3515904785160004,0.7508,1,30,13.65,37.0
483.95,3.73375,1080.625,4.03478359375,0.8385,1,30,14.56,36.9
484.93,3.745937,849.687,3.1828739717189998,0.7925,1,30,15.15,36.9
486.08,3.736875,860.625,3.2160480468749997,0.7404,1,30,14.93,36.9
487.08,3.739687,1081.562,4.044703351093999,0.8113,1,30,13.43,36.9
488.06,3.739531,948.437,3.546709563047,0.7622,1,30,15.93,36.9
488.99,3.735468,1093.437,4.084498923516,0.7755,1,30,15.86,36.9
490.06,3.738437,1056.562,3.949890473594,0.7503,1,30,13.83,36.9
490.97,3.734687,885.312,3.306363217344,0.7640,1,30,14.99,36.9
491.93,3.738437,1130.0,4.224433809999999,0.7543,1,30,15.21,36.9
493.19,3.731093,1238.437,4.620723621640999,0.7472,1,30,16.35,36.9
493.97,3.735625,1101.562,4.11502254625,0.7728,1,30,14.17,36.9
495.07,3.736093,1046.875,3.911222359375,0.7442,1,30,14.25,36.9
496.16,3.734218,1170.312,4.370200136015999,0.7517,1,30,14.39,36.9
497.06,3.740468,983.125,3.6773476025,0.7846,1,30,14.08,36.9
498.04,3.734062,1101.562,4.113300804844,0.7694,1,30,14.70,36.9
499.00,3.740468,926.562,3.465775511016,0.7545,1,30,15.64,36.9
500.02,3.739375,1076.875,4.026839453125,0.7821,1,30,20.50,36.9
501.12,3.736718,1027.5,3.8394777450000004,0.7627,1,30,14.36,36.8
502.06,3.724062,1281.875,4.7737819762500004,0.8295,1,30,14.85,36.8
503.11,3.729531,1214.687,4.530212821797,0.9390,1,30,14.26,36.8
504.25,3.725937,1220.625,4.547971850625,0.9188,1,30,28.88,36.9
505.11,3.728125,1225.625,4.569283203125,0.9283,1,30,14.42,36.9
506.16,3.727031,1152.5,4.2954032275000005,0.8245,1,30,14.81,36.9
507.19,3.732031,1165.625,4.3501486343749995,0.7814,1,30,15.06,36.9
508.17,3.732656,1085.0,4.04993176,0.7831,1,30,14.70,36.9
509.10,3.732656,1136.562,4.2423949686719995,0.7946,1,30,16.27,36.9
510.09,3.739843,1005.0,3.7585422149999994,0.7705,1,30,15.96,36.9
511.14,3.737343,1066.562,3.9861080247659992,0.7729,1,30,13.93,36.9
512.22,3.725781,1177.187,4.385940958047,0.8081,1,30,14.22,36.9
513.35,3.722656,1307.5,4.8673727200000005,0.8134,1,30,14.62,36.9
514.12,3.72,1376.562,5.120810639999999,0.9357,1,30,38.01,36.9
515.29,3.724687,1233.75,4.59533258625,0.9528,1,30,17.63,36.9
516.38,3.724062,1199.687,4.467708768594,0.9507,1,30,14.50,36.9
517.40,3.725625,1233.75,4.59648984375,0.9612,1,30,14.85,36.9
518.41,3.723125,1298.437,4.834243255624999,0.9544,1,30,15.41,36.9
519.37,3.72375,1250.312,4.65584931,0.9661,1,30,14.68,36.9
520.41,3.722812,1244.687,4.633735699843999,0.9605,1,30,16.91,36.9
521.12,3.718437,1415.0,5.261588355000001,0.9809,1,30,14.77,36.9
522.52,3.725156,1234.687,4.5994016861719995,0.9699,1,30,14.97,36.9
523.45,3.713593,1535.312,5.701523896015999,0.9704,1,30,14.96,36.9
524.15,3.725937,1256.562,4.6818708485939995,0.9584,1,30,16.83,36.9
525.42,3.724062,1235.0,4.59921657,0.9473,1,30,13.94,36.9
526.37,3.722812,1313.437,4.889679024844,0.9650,1,30,15.03,36.9
527.29,3.721093,1247.187,4.640898815391,0.9273,1,30,15.06,36.9
528.22,3.759843,560.625,2.107861981875,0.4713,1,30,14.76,36.9
529.27,3.761718,540.0,2.03132772,0.2471,1,30,14.29,36.8
530.23,3.765937,475.937,1.792348757969,0.2736,1,30,17.64,36.8
531.32,3.761875,561.875,2.113703515625,0.2631,1,30,15.03,36.8
532.29,3.762812,589.687,2.218881319844,0.2527,1,30,13.27,36.8
533.26,3.758906,645.625,2.4268436862500002,0.2453,1,30,14.63,36.8
534.34,3.771406,439.687,1.658238189922,0.2560,1,30,14.14,36.7
535.31,3.765937,523.125,1.9700557931249998,0.2537,1,30,13.91,36.7
536.37,3.767812,385.0,1.45060762,0.2393,1,30,14.87,36.7
537.32,3.768125,497.5,1.8746421875,0.2453,1,30,13.52,36.8
538.30,3.769218,515.312,1.942323266016,0.2563,1,30,14.17,36.8
539.29,3.763437,499.062,1.878188396094,0.3387,1,30,14.57,36.8
540.34,3.77375,347.187,1.31019694125,0.2447,1,30,14.52,36.8
541.36,3.770156,597.812,2.253844498672,0.2530,1,30,14.45,36.8
542.58,3.765781,584.687,2.201803195547,0.3628,1,30,15.32,36.8
543.61,3.770625,433.75,1.63550859375,0.2551,1,30,14.45,36.7
544.35,3.774531,651.25,2.45816331375,0.2545,1,30,14.28,36.7
545.40,3.762031,660.937,2.486465483047,0.2918,1,30,13.74,36.7
546.37,3.762187,620.937,2.3360811092189997,0.3333,1,30,14.66,36.7
547.32,3.762812,605.625,2.2788530175,0.2991,1,30,61.34,36.7
548.37,3.752031,734.062,2.754223379922,0.4543,1,30,48.89,36.8
549.39,3.740781,956.562,3.5782889549220003,0.5382,1,30,42.19,36.8
550.42,3.718906,1480.0,5.50398088,0.6874,1,30,70.42,36.8
551.36,3.708281,1643.75,6.09548689375,0.8106,1,30,40.92,37.0
552.64,3.709062,1621.875,6.015634931249999,0.9206,1,30,43.75,37.0
553.54,3.70375,1493.437,5.5313172887499995,0.9765,1,30,14.36,37.0
554.68,3.707812,1587.812,5.887308387344,0.9386,1,30,14.47,37.0
555.67,3.707656,1608.437,5.963531093672,0.9530,1,30,14.10,37.0
557.03,3.705937,1581.25,5.86001288125,0.9654,1,30,12.73,37.0
557.69,3.711562,1466.562,5.443235789844,0.9203,1,30,14.51,37.0
558.62,3.711875,1415.0,5.252303125,0.9291,1,30,14.02,37.0
559.75,3.70875,1551.25,5.7531984375,0.9320,1,30,16.89,37.0
560.52,3.709062,1548.125,5.74209160875,0.9166,1,30,14.68,37.0
561.86,3.709843,1470.625,5.455787861875,0.9109,1,30,14.75,37.0
562.79,3.711562,1495.0,5.54878519,0.9159,1,30,15.28,37.1
563.62,3.699531,1786.875,6.610599455625,0.9717,1,30,17.07,37.1
564.84,3.710156,1470.625,5.4562481675,0.9532,1,30,14.26,37.1
565.63,3.704218,1562.187,5.786681204766,0.9170,1,30,20.77,37.0
566.72,3.70375,1487.187,5.508168851249999,0.9737,1,30,22.70,37.0
567.77,3.705312,1464.062,5.424806497344,0.9692,1,30,23.33,37.0
568.64,3.705156,1483.125,5.4952094925,0.9647,1,30,21.40,37.1
569.73,3.704218,1526.875,5.65587785875,0.9442,1,30,15.93,37.1
570.75,3.702343,1555.937,5.760612460390999,0.9771,1,30,14.17,37.1
571.72,3.704531,1571.562,5.821900147421999,0.9212,1,30,17.11,37.1
572.71,3.705781,1534.687,5.687213925547,0.8889,1,30,9.45,37.1
573.71,3.705156,1514.062,5.609835903672,0.8914,1,30,15.81,37.1
575.01,3.705937,1538.125,5.700194348125,0.8953,1,30,15.34,37.1
575.66,3.705781,1408.75,5.22051898375,0.8957,1,30,14.27,37.1
576.65,3.708437,1470.0,5.45140239,0.8799,1,30,14.10,37.1
577.74,3.706718,1430.625,5.30292343875,0.8916,1,30,18.01,37.1
578.88,3.707812,1475.312,5.470179537344,0.9000,1,30,11.96,37.1
579.86,3.687031,1906.25,7.02840284375,0.9422,1,30,18.28,37.2
580.90,3.709062,1465.937,5.437251221093999,0.8992,1,30,10.35,37.2
581.71,3.712187,1366.25,5.07177548875,0.8895,1,30,14.89,37.2
582.75,3.712187,1440.0,5.34554928,0.8943,1,30,13.18,37.2
583.97,3.707031,1407.812,5.218802726172,0.8888,1,30,15.71,37.2
584.88,3.7025,1602.812,5.93441143,0.9653,1,30,14.03,37.2
585.82,3.698593,1708.75,6.319970788749999,0.9411,1,30,15.76,37.2
587.03,3.705,1458.75,5.40466875,0.9385,1,30,13.85,37.2
588.26,3.700937,1644.375,6.085728279375,0.9694,1,30,40.17,37.3
589.01,3.698906,1645.625,6.08701218625,0.9691,1,30,23.71,37.3
590.00,3.703593,1515.937,5.614413661641,0.9544,1,30,20.47,37.3
590.88,3.701718,1595.625,5.906553783750001,0.9716,1,30,17.23,37.3
591.92,3.698437,1520.0,5.62162424,0.9627,1,30,19.29,37.3
592.91,3.704843,1586.562,5.877963119765999,0.9583,1,30,15.33,37.3
594.10,3.707343,1379.375,5.113816250625,0.8907,1,30,14.87,37.2
595.09,3.706718,1419.687,5.262379357266,0.9247,1,30,16.90,37.2
596.24,3.695468,1747.5,6.45783033,0.9081,1,30,17.58,37.3
597.02,3.699531,1525.937,5.645251235547,0.9469,1,30,12.92,37.3
597.93,3.703593,1520.937,5.6329316266410006,0.9572,1,30,21.11,37.3
599.03,3.701875,1522.812,5.637259672499999,0.9834,1,30,23.55,37.3
600.05,3.70375,1431.875,5.30330703125,0.9427,1,30,16.84,37.3
601.07,3.707812,1305.312,4.839851497343999,0.8681,1,30,14.77,37.3
602.09,3.706718,1397.187,5.178978202265999,0.8651,1,30,13.36,37.3
603.05,3.708906,1448.75,5.3732775675,0.8682,1,30,14.55,37.3
604.10,3.709062,1452.187,5.386251618594,0.8609,1,30,15.37,37.3
605.06,3.712343,1418.437,5.265724667891,0.8832,1,30,16.15,37.4
606.19,3.718125,1229.375,4.570969921875,0.8764,1,30,14.83,37.4
607.25,3.717187,1319.375,4.904363598125,0.8932,1,30,14.76,37.4
